GH_LUX,GH_Humidity,GH_Temperature,GH_Pressure,GH_Days
375.0,88.94,14.85,101.2658,2021-08-17 07:09:10
793.33,85.6,15.47,101.326,2021-08-17 07:49:10
2106.67,80.33,16.86,101.35614,2021-08-17 08:29:10
2495.0,74.83,17.79,101.3982,2021-08-17 09:09:10
3520.83,64.44,20.51,101.42811,2021-08-17 09:49:10
2954.17,62.65,21.0,101.47855,2021-08-17 10:29:10
4840.0,60.61,21.54,101.47777,2021-08-17 11:09:10
5013.33,55.34,23.3,101.47857,2021-08-17 11:49:10
9810.83,36.93,30.63,101.44861,2021-08-17 12:29:10
11512.5,30.11,34.12,101.44333999999999,2021-08-17 13:09:10
10085.0,28.67,34.05,101.42266000000001,2021-08-17 13:49:10
9659.17,28.58,34.8,101.42794,2021-08-17 14:29:10
9516.67,22.42,38.88,101.42213000000001,2021-08-17 15:09:10
8820.83,28.83,35.02,101.39113,2021-08-17 15:49:10
8997.5,23.44,38.99,101.38709,2021-08-17 16:29:10
7690.83,28.48,35.33,101.36824,2021-08-17 17:09:10
6872.5,31.73,32.3,101.37283000000001,2021-08-17 17:49:10
4866.67,36.32,29.67,101.38744,2021-08-17 18:29:10
2280.0,42.55,26.51,101.41364,2021-08-17 19:09:10
690.83,52.02,23.15,101.4555,2021-08-17 19:49:10
45.0,61.23,20.5,101.51283000000001,2021-08-17 20:29:10
0.001,69.79,18.95,101.57322,2021-08-17 21:09:10
0.001,77.34,17.78,101.60825,2021-08-17 21:49:10
0.001,83.37,16.91,101.65687,2021-08-17 22:29:10
0.001,86.0,16.2,101.68533000000001,2021-08-17 23:09:10
0.001,88.97,15.98,101.67363,2021-08-17 23:49:10
0.001,89.92,15.82,101.70455,2021-08-18 00:29:10
0.001,92.34,15.72,101.73908,2021-08-18 01:09:10
0.001,92.81,15.25,101.78223,2021-08-18 01:49:10
0.001,95.24,14.72,101.79002,2021-08-18 02:29:10
0.001,94.27,14.14,101.80402000000001,2021-08-18 03:09:10
0.001,95.7,13.96,101.84272999999999,2021-08-18 03:49:10
0.001,97.36,13.81,101.86947,2021-08-18 04:29:10
0.001,98.2,13.62,101.90202000000001,2021-08-18 05:09:10
5.0,98.61,13.38,101.89964,2021-08-18 05:49:10
216.67,98.46,13.88,101.91609,2021-08-18 06:29:10
668.33,92.94,15.56,101.94142,2021-08-18 07:09:10
916.67,88.82,16.71,101.95888000000001,2021-08-18 07:49:10
1793.33,84.21,18.12,101.97272,2021-08-18 08:29:10
4114.17,68.2,20.99,101.98759,2021-08-18 09:09:10
4562.5,57.61,23.07,101.97102000000001,2021-08-18 09:49:10
9175.0,48.64,26.19,101.98473,2021-08-18 10:29:10
12833.33,38.5,29.39,101.94775,2021-08-18 11:09:10
18516.67,25.73,36.47,101.92307000000001,2021-08-18 11:49:10
6847.5,35.09,30.14,101.88313000000001,2021-08-18 12:29:10
10365.0,36.32,31.04,101.86067,2021-08-18 13:09:10
8310.83,26.23,35.62,101.82634,2021-08-18 13:49:10
10909.17,26.36,36.93,101.78925,2021-08-18 14:29:10
9905.0,16.75,45.0,101.73489,2021-08-18 15:09:10
8702.5,23.93,38.51,101.67909,2021-08-18 15:49:10
9015.0,21.73,40.2,101.69182,2021-08-18 16:29:10
7952.5,27.64,35.23,101.63831,2021-08-18 17:09:10
6630.0,32.18,32.46,101.58006,2021-08-18 17:49:10
4158.33,36.76,30.35,101.5702,2021-08-18 18:29:10
2685.0,41.26,27.66,101.56317,2021-08-18 19:09:10
839.17,48.4,24.55,101.59419,2021-08-18 19:49:10
53.33,60.89,21.36,101.60903,2021-08-18 20:29:10
0.001,72.65,19.75,101.65805,2021-08-18 21:09:10
0.001,77.46,19.02,101.66729,2021-08-18 21:49:10
0.001,80.93,18.25,101.70084,2021-08-18 22:29:10
0.001,82.22,17.7,101.69805000000001,2021-08-18 23:09:10
0.001,83.84,17.54,101.67561,2021-08-18 23:49:10
0.001,87.3,16.93,101.68071,2021-08-19 00:29:10
0.001,88.72,16.66,101.66559,2021-08-19 01:09:10
0.001,89.17,16.36,101.66844999999999,2021-08-19 01:49:10
0.001,88.29,16.78,101.68348,2021-08-19 02:29:10
0.001,88.09,17.08,101.67038000000001,2021-08-19 03:09:10
0.001,88.98,16.58,101.65969,2021-08-19 03:49:10
0.001,90.84,17.1,101.68891,2021-08-19 04:29:10
0.001,89.7,17.24,101.65930999999999,2021-08-19 05:09:10
0.83,87.88,17.45,101.67228,2021-08-19 05:49:10
89.17,84.21,17.47,101.66905,2021-08-19 06:29:10
288.33,79.91,17.8,101.6853,2021-08-19 07:09:10
766.67,78.45,18.75,101.7002,2021-08-19 07:49:10
1418.33,71.68,19.66,101.72125,2021-08-19 08:29:10
1919.17,65.57,21.12,101.71310000000001,2021-08-19 09:09:10
1666.67,66.11,20.99,101.72515,2021-08-19 09:49:10
2530.83,61.02,21.82,101.7358,2021-08-19 10:29:10
4298.33,52.09,24.32,101.70231,2021-08-19 11:09:10
6069.17,48.11,26.06,101.69456,2021-08-19 11:49:10
9180.0,33.69,31.26,101.67013,2021-08-19 12:29:10
10218.33,30.2,32.94,101.63866,2021-08-19 13:09:10
10875.0,27.34,35.55,101.62092,2021-08-19 13:49:10
10827.5,23.95,38.1,101.59233,2021-08-19 14:29:10
11355.0,14.43,45.78,101.56297,2021-08-19 15:09:10
5666.67,24.34,37.46,101.52774000000001,2021-08-19 15:49:10
4809.17,33.38,32.44,101.50273,2021-08-19 16:29:10
3687.5,40.19,29.02,101.50425,2021-08-19 17:09:10
6110.0,38.18,29.02,101.47714,2021-08-19 17:49:10
4743.33,36.15,30.28,101.45077,2021-08-19 18:29:10
2284.17,47.39,26.03,101.46258,2021-08-19 19:09:10
554.17,54.88,24.04,101.45613,2021-08-19 19:49:10
27.5,66.37,21.66,101.44592,2021-08-19 20:29:10
0.001,72.2,20.23,101.45747999999999,2021-08-19 21:09:10
0.001,78.78,19.29,101.46133999999999,2021-08-19 21:49:10
0.001,80.66,18.47,101.45032,2021-08-19 22:29:10
0.001,81.73,18.67,101.46313,2021-08-19 23:09:10
0.001,82.0,18.5,101.44398,2021-08-19 23:49:10
0.001,85.11,17.88,101.42991,2021-08-20 00:29:10
0.001,87.48,17.24,101.42447,2021-08-20 01:09:10
0.001,90.88,16.69,101.40966,2021-08-20 01:49:10
0.001,90.9,16.38,101.39911000000001,2021-08-20 02:29:10
0.001,92.55,16.06,101.38235,2021-08-20 03:09:10
0.001,92.66,15.82,101.37346000000001,2021-08-20 03:49:10
0.001,95.04,16.05,101.37313,2021-08-20 04:29:10
0.001,91.37,16.77,101.36235,2021-08-20 05:09:10
1.67,92.81,16.66,101.33944,2021-08-20 05:49:10
65.83,92.63,16.95,101.34745,2021-08-20 06:29:10
272.5,92.24,17.43,101.36113,2021-08-20 07:09:10
436.67,89.81,18.0,101.37895,2021-08-20 07:49:10
738.33,85.36,18.52,101.37028,2021-08-20 08:29:10
614.17,82.75,18.49,101.36297,2021-08-20 09:09:10
2105.0,77.67,19.63,101.35552,2021-08-20 09:49:10
1619.17,74.15,20.08,101.3475,2021-08-20 10:29:10
2152.5,78.33,19.44,101.33984,2021-08-20 11:09:10
919.17,85.25,18.31,101.33493,2021-08-20 11:49:10
981.67,84.08,18.4,101.32130000000001,2021-08-20 12:29:10
1135.0,84.2,18.46,101.31439999999999,2021-08-20 13:09:10
902.5,85.08,18.52,101.29762,2021-08-20 13:49:10
1386.67,84.64,18.64,101.29709,2021-08-20 14:29:10
2125.0,83.41,19.21,101.29777,2021-08-20 15:09:10
1330.0,85.72,18.78,101.2743,2021-08-20 15:49:10
1160.83,86.56,18.17,101.26686,2021-08-20 16:29:10
1520.83,85.64,18.39,101.24102,2021-08-20 17:09:10
1246.67,83.9,18.51,101.21558999999999,2021-08-20 17:49:10
988.33,83.53,18.73,101.20417,2021-08-20 18:29:10
690.0,84.79,18.42,101.16958,2021-08-20 19:09:10
104.17,89.0,17.42,101.15733,2021-08-20 19:49:10
5.83,92.41,16.9,101.17122,2021-08-20 20:29:10
0.001,95.1,16.68,101.17394999999999,2021-08-20 21:09:10
0.001,94.58,16.55,101.17828,2021-08-20 21:49:10
0.001,96.31,16.29,101.16753,2021-08-20 22:29:10
0.001,97.88,16.35,101.13822,2021-08-20 23:09:10
0.001,96.28,16.06,101.11976,2021-08-20 23:49:10
0.001,99.44,15.64,101.11155000000001,2021-08-21 00:29:10
0.001,100.0,15.18,101.07155,2021-08-21 01:09:10
0.001,100.0,15.35,101.06514,2021-08-21 01:49:10
0.001,100.0,15.42,101.03211,2021-08-21 02:29:10
0.001,97.14,15.56,101.02388,2021-08-21 03:09:10
0.001,99.59,15.56,101.02333,2021-08-21 03:49:10
0.001,99.26,15.63,101.02345,2021-08-21 04:29:10
0.001,99.75,15.74,101.00946,2021-08-21 05:09:10
0.001,97.89,15.85,101.02159,2021-08-21 05:49:10
68.33,99.89,15.78,101.01561,2021-08-21 06:29:10
154.17,98.87,16.13,101.04903,2021-08-21 07:09:10
518.33,96.0,16.71,101.0545,2021-08-21 07:49:10
1080.0,88.2,17.84,101.04348,2021-08-21 08:29:10
2133.33,80.3,19.61,100.99583,2021-08-21 09:09:10
2552.5,74.29,20.41,101.00208,2021-08-21 09:49:10
4592.5,65.0,22.68,100.98622,2021-08-21 10:29:10
6748.33,53.1,25.56,100.96116,2021-08-21 11:09:10
6040.0,50.12,26.74,100.94348,2021-08-21 11:49:10
6184.17,46.98,27.13,100.92545,2021-08-21 12:29:10
4116.67,50.67,25.87,100.91613000000001,2021-08-21 13:09:10
2328.33,57.75,23.68,100.90901,2021-08-21 13:49:10
1548.33,65.84,21.87,100.90745,2021-08-21 14:29:10
3255.83,60.88,23.22,100.90259,2021-08-21 15:09:10
2186.67,55.16,24.95,100.8776,2021-08-21 15:49:10
6246.67,44.38,28.64,100.8582,2021-08-21 16:29:10
4202.5,38.14,30.77,100.84366,2021-08-21 17:09:10
1765.83,53.9,22.85,100.8408,2021-08-21 17:49:10
1303.33,59.18,21.49,100.83738000000001,2021-08-21 18:29:10
565.0,63.04,20.55,100.8338,2021-08-21 19:09:10
115.83,68.01,19.14,100.83283,2021-08-21 19:49:10
4.17,70.12,18.57,100.82755999999999,2021-08-21 20:29:10
0.001,71.89,18.33,100.82509,2021-08-21 21:09:10
0.001,75.29,18.06,100.82034,2021-08-21 21:49:10
0.001,75.52,17.93,100.81052000000001,2021-08-21 22:29:10
0.001,74.15,17.85,100.79127,2021-08-21 23:09:10
0.001,75.12,17.21,100.78948,2021-08-21 23:49:10
0.001,76.44,16.87,100.80368,2021-08-22 00:29:10
0.001,77.88,16.63,100.80009,2021-08-22 01:09:10
0.001,78.72,16.61,100.78665,2021-08-22 01:49:10
0.001,78.82,16.5,100.80175,2021-08-22 02:29:10
0.001,79.97,16.43,100.78742,2021-08-22 03:09:10
0.001,80.58,16.35,100.77171000000001,2021-08-22 03:49:10
0.001,80.15,16.24,100.76984,2021-08-22 04:29:10
0.001,82.65,16.08,100.76152,2021-08-22 05:09:10
0.83,83.69,16.0,100.76541999999999,2021-08-22 05:49:10
61.67,78.13,16.14,100.78127,2021-08-22 06:29:10
1040.0,72.31,16.15,100.78181,2021-08-22 07:09:10
1205.0,69.17,16.8,100.80931,2021-08-22 07:49:10
2545.0,62.64,17.73,100.80638,2021-08-22 08:29:10
1761.67,62.44,17.69,100.81584,2021-08-22 09:09:10
6055.0,54.4,19.71,100.83241000000001,2021-08-22 09:49:10
3775.83,47.74,20.98,100.85302,2021-08-22 10:29:10
5574.17,50.93,21.05,100.90903,2021-08-22 11:09:10
15327.5,27.32,31.33,100.92477000000001,2021-08-22 11:49:10
16773.33,25.89,31.06,100.91789999999999,2021-08-22 12:29:10
9705.0,27.45,30.3,100.93097,2021-08-22 13:09:10
10355.83,19.63,36.4,100.94832000000001,2021-08-22 13:49:10
9438.33,20.8,34.17,100.96059,2021-08-22 14:29:10
9348.33,14.26,39.06,100.94897,2021-08-22 15:09:10
9054.17,17.45,34.98,100.95384,2021-08-22 15:49:10
8983.33,13.48,40.27,100.92869999999999,2021-08-22 16:29:10
2800.0,18.44,34.13,100.92736000000001,2021-08-22 17:09:10
5060.0,22.38,30.65,100.94035000000001,2021-08-22 17:49:10
4661.67,26.26,27.97,100.94906,2021-08-22 18:29:10
1147.5,43.39,21.55,100.98303999999999,2021-08-22 19:09:10
312.5,54.14,18.16,101.00218,2021-08-22 19:49:10
4.17,57.83,17.71,101.03963,2021-08-22 20:29:10
0.001,59.77,17.14,101.0766,2021-08-22 21:09:10
0.001,62.62,16.57,101.09298,2021-08-22 21:49:10
0.001,64.86,16.21,101.10369,2021-08-22 22:29:10
0.001,68.91,15.36,101.11789,2021-08-22 23:09:10
0.001,70.03,15.02,101.13085000000001,2021-08-22 23:49:10
0.001,70.18,14.92,101.15441,2021-08-23 00:29:10
0.001,71.17,14.74,101.17608,2021-08-23 01:09:10
0.001,71.2,14.55,101.19327,2021-08-23 01:49:10
0.001,71.64,14.43,101.219,2021-08-23 02:29:10
0.001,71.95,14.28,101.2312,2021-08-23 03:09:10
0.001,86.33,13.68,101.26512,2021-08-23 03:49:10
0.001,85.63,13.31,101.27213,2021-08-23 04:29:10
0.001,87.69,13.18,101.28646,2021-08-23 05:09:10
0.001,87.42,13.07,101.32817,2021-08-23 05:49:10
77.5,86.85,13.1,101.37783999999999,2021-08-23 06:29:10
864.17,83.37,13.79,101.39072,2021-08-23 07:09:10
3398.33,76.64,15.48,101.44422999999999,2021-08-23 07:49:10
3470.83,73.85,15.77,101.48622999999999,2021-08-23 08:29:10
49362.5,46.77,23.93,101.50269999999999,2021-08-23 09:09:10
11140.0,38.29,27.4,101.51581,2021-08-23 09:49:10
32252.5,29.94,31.24,101.53517,2021-08-23 10:29:10
16719.17,26.02,33.31,101.56544,2021-08-23 11:09:10
4525.0,40.42,25.07,101.60224000000001,2021-08-23 11:49:10
5608.33,40.11,25.54,101.63394,2021-08-23 12:29:10
13875.83,22.53,35.6,101.62089999999999,2021-08-23 13:09:10
11926.67,19.66,37.63,101.62274000000001,2021-08-23 13:49:10
3498.33,39.96,25.66,101.63566,2021-08-23 14:29:10
12450.83,15.15,43.03,101.63569,2021-08-23 15:09:10
9935.0,22.84,36.32,101.60869,2021-08-23 15:49:10
8965.0,19.74,38.78,101.5888,2021-08-23 16:29:10
8962.5,25.96,33.62,101.57247,2021-08-23 17:09:10
5973.33,26.59,31.21,101.56805,2021-08-23 17:49:10
4250.0,33.03,28.87,101.55117,2021-08-23 18:29:10
2577.5,41.83,25.75,101.54602,2021-08-23 19:09:10
475.0,54.13,20.89,101.56759,2021-08-23 19:49:10
9.17,65.31,18.67,101.59863,2021-08-23 20:29:10
0.001,73.82,17.1,101.64291,2021-08-23 21:09:10
0.001,77.96,16.02,101.64972999999999,2021-08-23 21:49:10
0.001,80.21,15.08,101.66778,2021-08-23 22:29:10
0.001,78.01,14.49,101.67405000000001,2021-08-23 23:09:10
0.001,81.21,13.85,101.67388000000001,2021-08-23 23:49:10
0.001,84.53,13.26,101.67747,2021-08-24 00:29:10
0.001,85.34,12.97,101.67517,2021-08-24 01:09:10
0.001,85.8,12.72,101.65936,2021-08-24 01:49:10
0.001,86.1,12.27,101.68209,2021-08-24 02:29:10
0.001,87.79,11.92,101.66602999999999,2021-08-24 03:09:10
0.001,89.66,11.68,101.67934,2021-08-24 03:49:10
0.001,90.26,11.43,101.68764,2021-08-24 04:29:10
0.001,90.2,11.2,101.69114,2021-08-24 05:09:10
1.67,89.83,11.37,101.69362,2021-08-24 05:49:10
270.83,91.56,11.23,101.71435000000001,2021-08-24 06:29:10
1152.5,89.4,11.9,101.74088,2021-08-24 07:09:10
2050.83,82.85,13.52,101.74045,2021-08-24 07:49:10
5575.0,65.36,19.18,101.73944999999999,2021-08-24 08:29:10
54612.5,44.58,24.47,101.72784,2021-08-24 09:09:10
9376.67,33.19,28.79,101.71411,2021-08-24 09:49:10
35264.16,26.91,32.99,101.71078,2021-08-24 10:29:10
12554.17,27.01,32.92,101.7001,2021-08-24 11:09:10
25427.5,18.06,40.88,101.67241,2021-08-24 11:49:10
19405.83,17.24,41.63,101.63164,2021-08-24 12:29:10
10787.5,16.35,42.44,101.5908,2021-08-24 13:09:10
8784.17,19.53,38.31,101.5405,2021-08-24 13:49:10
9014.17,18.54,38.99,101.52289,2021-08-24 14:29:10
8589.17,11.89,43.89,101.47972,2021-08-24 15:09:10
8054.17,16.66,37.88,101.43409,2021-08-24 15:49:10
8581.67,13.92,39.94,101.4007,2021-08-24 16:29:10
8797.5,18.93,36.16,101.37102,2021-08-24 17:09:10
6010.83,21.12,32.83,101.33466,2021-08-24 17:49:10
4464.17,25.28,30.8,101.30656,2021-08-24 18:29:10
2937.5,30.64,28.01,101.28312,2021-08-24 19:09:10
437.5,46.49,23.11,101.28233,2021-08-24 19:49:10
5.83,61.81,20.01,101.30028,2021-08-24 20:29:10
0.001,67.25,18.31,101.32386,2021-08-24 21:09:10
0.001,66.74,17.07,101.32816,2021-08-24 21:49:10
0.001,62.27,16.09,101.31797999999999,2021-08-24 22:29:10
0.001,63.14,15.49,101.32706,2021-08-24 23:09:10
0.001,65.25,14.93,101.33905,2021-08-24 23:49:10
0.001,68.93,14.4,101.35452000000001,2021-08-25 00:29:10
0.001,68.67,13.9,101.36591,2021-08-25 01:09:10
0.001,68.6,13.65,101.36333,2021-08-25 01:49:10
0.001,69.55,13.34,101.37062,2021-08-25 02:29:10
0.001,72.3,12.85,101.38449,2021-08-25 03:09:10
0.001,73.3,12.5,101.39646,2021-08-25 03:49:10
0.001,76.2,12.24,101.43405,2021-08-25 04:29:10
0.001,77.76,11.75,101.43053,2021-08-25 05:09:10
0.83,79.84,11.42,101.44277000000001,2021-08-25 05:49:10
202.5,79.61,11.6,101.45736,2021-08-25 06:29:10
1190.0,78.72,12.27,101.47786,2021-08-25 07:09:10
2311.67,74.71,14.12,101.49962,2021-08-25 07:49:10
6508.33,59.38,20.31,101.50636,2021-08-25 08:29:10
54612.5,40.3,25.62,101.49853,2021-08-25 09:09:10
8533.33,33.67,28.32,101.48449000000001,2021-08-25 09:49:10
19473.33,23.98,33.64,101.49255000000001,2021-08-25 10:29:10
13758.33,22.11,34.56,101.48205,2021-08-25 11:09:10
23142.5,15.85,39.81,101.47117999999999,2021-08-25 11:49:10
19060.0,14.87,41.18,101.43627000000001,2021-08-25 12:29:10
11080.0,15.68,39.93,101.40972000000001,2021-08-25 13:09:10
10018.33,16.67,40.88,101.36748,2021-08-25 13:49:10
9744.17,15.97,39.61,101.3495,2021-08-25 14:29:10
5528.33,18.77,36.93,101.33691999999999,2021-08-25 15:09:10
4657.5,28.64,31.58,101.32355,2021-08-25 15:49:10
9449.17,13.71,40.54,101.30823,2021-08-25 16:29:10
8365.83,24.15,32.99,101.3,2021-08-25 17:09:10
3437.5,23.64,31.43,101.30044000000001,2021-08-25 17:49:10
2700.83,25.88,29.01,101.29333,2021-08-25 18:29:10
1092.5,31.55,25.83,101.31438,2021-08-25 19:09:10
235.83,39.86,22.68,101.3277,2021-08-25 19:49:10
2.5,46.11,20.99,101.36923,2021-08-25 20:29:10
0.001,48.09,19.97,101.41378,2021-08-25 21:09:10
0.001,52.72,18.79,101.42660000000001,2021-08-25 21:49:10
0.001,56.54,18.3,101.46073,2021-08-25 22:29:10
0.001,58.84,17.88,101.46822,2021-08-25 23:09:10
0.001,57.88,17.52,101.45478,2021-08-25 23:49:10
0.001,61.55,17.28,101.47705,2021-08-26 00:29:10
0.001,62.63,17.21,101.52765,2021-08-26 01:09:10
0.001,60.84,16.94,101.56483,2021-08-26 01:49:10
0.001,63.04,16.69,101.58501,2021-08-26 02:29:10
0.001,62.44,16.47,101.60147,2021-08-26 03:09:10
0.001,61.25,16.31,101.60130000000001,2021-08-26 03:49:10
0.001,61.74,16.32,101.62041,2021-08-26 04:29:10
0.001,64.41,16.17,101.62031,2021-08-26 05:09:10
0.001,65.65,16.06,101.64135,2021-08-26 05:49:10
49.17,66.6,16.23,101.62805,2021-08-26 06:29:10
168.33,76.91,16.03,101.66086,2021-08-26 07:09:10
667.5,84.31,15.75,101.69028,2021-08-26 07:49:10
485.83,83.97,16.0,101.6958,2021-08-26 08:29:10
625.0,84.08,16.12,101.71906,2021-08-26 09:09:10
1246.67,79.51,17.11,101.72523,2021-08-26 09:49:10
1045.83,75.43,17.43,101.74683999999999,2021-08-26 10:29:10
1615.0,71.28,18.42,101.74688,2021-08-26 11:09:10
2887.5,65.33,19.57,101.72171,2021-08-26 11:49:10
2398.33,71.94,19.5,101.71264,2021-08-26 12:29:10
2290.0,73.18,19.3,101.7122,2021-08-26 13:09:10
1659.17,79.08,18.5,101.73182000000001,2021-08-26 13:49:10
1763.33,85.22,17.73,101.72635000000001,2021-08-26 14:29:10
1942.5,83.44,18.29,101.71302,2021-08-26 15:09:10
1636.67,82.98,18.53,101.69772999999999,2021-08-26 15:49:10
1584.17,84.25,18.49,101.65997999999999,2021-08-26 16:29:10
2136.67,82.95,18.5,101.64288,2021-08-26 17:09:10
1174.17,84.99,18.06,101.60388999999999,2021-08-26 17:49:10
1020.0,87.15,17.56,101.56584,2021-08-26 18:29:10
1119.17,85.03,17.96,101.53214,2021-08-26 19:09:10
67.5,89.19,17.06,101.51731,2021-08-26 19:49:10
0.83,94.19,16.45,101.53766999999999,2021-08-26 20:29:10
0.001,95.75,16.18,101.5488,2021-08-26 21:09:10
0.001,97.52,16.05,101.53914,2021-08-26 21:49:10
0.001,97.36,16.04,101.55058,2021-08-26 22:29:10
0.001,97.93,16.1,101.55778,2021-08-26 23:09:10
0.001,99.7,15.97,101.57894999999999,2021-08-26 23:49:10
0.001,100.0,15.91,101.61494,2021-08-27 00:29:10
0.001,100.0,15.72,101.63744,2021-08-27 01:09:10
0.001,100.0,15.72,101.6525,2021-08-27 01:49:10
0.001,97.41,15.38,101.67805,2021-08-27 02:29:10
0.001,100.0,15.12,101.69047,2021-08-27 03:09:10
0.001,100.0,14.71,101.69717,2021-08-27 03:49:10
0.001,100.0,14.73,101.72696,2021-08-27 04:29:10
0.001,100.0,14.63,101.73819999999999,2021-08-27 05:09:10
0.001,100.0,14.59,101.75163,2021-08-27 05:49:10
31.67,100.0,14.63,101.7715,2021-08-27 06:29:10
190.83,100.0,14.84,101.8042,2021-08-27 07:09:10
530.83,99.14,15.49,101.83597999999999,2021-08-27 07:49:10
525.83,97.45,15.86,101.8989,2021-08-27 08:29:10
976.67,95.45,16.09,101.90785000000001,2021-08-27 09:09:10
4961.67,78.11,19.98,101.89979,2021-08-27 09:49:10
3585.0,75.24,20.07,101.96194,2021-08-27 10:29:10
9060.0,59.76,24.04,101.96961,2021-08-27 11:09:10
5226.67,51.09,25.53,101.95717,2021-08-27 11:49:10
9069.17,44.53,28.01,101.96813,2021-08-27 12:29:10
13686.67,25.24,38.34,101.95052,2021-08-27 13:09:10
9104.17,24.75,35.69,101.94979,2021-08-27 13:49:10
8049.17,30.13,32.16,101.9521,2021-08-27 14:29:10
9751.67,17.77,41.24,101.94774000000001,2021-08-27 15:09:10
8359.17,22.39,37.35,101.92814,2021-08-27 15:49:10
9298.33,19.99,38.08,101.91786,2021-08-27 16:29:10
10030.0,21.06,37.23,101.90558,2021-08-27 17:09:10
7148.33,26.99,31.9,101.9071,2021-08-27 17:49:10
2796.67,43.76,25.1,101.91765,2021-08-27 18:29:10
1547.5,46.68,23.52,101.91233,2021-08-27 19:09:10
338.33,55.13,20.65,101.92786,2021-08-27 19:49:10
1.67,69.13,18.26,101.95538,2021-08-27 20:29:10
0.001,76.25,16.89,101.98228,2021-08-27 21:09:10
0.001,78.78,15.84,102.00913,2021-08-27 21:49:10
0.001,80.1,14.98,102.02771000000001,2021-08-27 22:29:10
0.001,85.03,14.6,102.01231,2021-08-27 23:09:10
0.001,85.94,14.09,102.01481,2021-08-27 23:49:10
0.001,88.03,13.68,102.02131,2021-08-28 00:29:10
0.001,89.34,13.28,102.01373,2021-08-28 01:09:10
0.001,91.19,12.9,102.02092,2021-08-28 01:49:10
0.001,94.12,12.72,102.0137,2021-08-28 02:29:10
0.001,94.84,12.5,102.00633,2021-08-28 03:09:10
0.001,95.63,12.04,102.01889,2021-08-28 03:49:10
0.001,97.07,11.73,102.02216,2021-08-28 04:29:10
0.001,98.9,11.45,102.01553999999999,2021-08-28 05:09:10
0.001,99.66,11.22,102.01334,2021-08-28 05:49:10
188.33,100.0,11.21,102.02717,2021-08-28 06:29:10
871.67,98.32,11.77,102.04805,2021-08-28 07:09:10
1488.33,96.58,13.16,102.04356,2021-08-28 07:49:10
5063.33,70.53,19.33,102.06703,2021-08-28 08:29:10
54612.5,48.76,24.62,102.05633,2021-08-28 09:09:10
9481.67,38.06,28.71,102.03836,2021-08-28 09:49:10
36675.83,30.32,32.44,102.02716000000001,2021-08-28 10:29:10
11930.0,27.75,32.96,101.99981,2021-08-28 11:09:10
25561.67,24.32,36.71,101.99280999999999,2021-08-28 11:49:10
11966.67,28.79,33.69,101.96678,2021-08-28 12:29:10
9829.17,26.95,35.12,101.93753,2021-08-28 13:09:10
8546.67,25.16,37.13,101.9291,2021-08-28 13:49:10
9329.17,24.06,37.0,101.88054,2021-08-28 14:29:10
9186.67,17.84,42.65,101.84186,2021-08-28 15:09:10
9682.5,23.16,37.52,101.79728999999999,2021-08-28 15:49:10
8462.5,20.74,39.19,101.73915,2021-08-28 16:29:10
9087.5,22.52,37.58,101.70195,2021-08-28 17:09:10
6053.33,28.64,32.93,101.67458,2021-08-28 17:49:10
5563.33,32.12,30.26,101.65428,2021-08-28 18:29:10
2562.5,39.99,27.16,101.63347999999999,2021-08-28 19:09:10
298.33,51.11,22.02,101.61552,2021-08-28 19:49:10
1.67,58.18,19.88,101.62531,2021-08-28 20:29:10
0.001,65.56,18.65,101.63059,2021-08-28 21:09:10
0.001,74.03,17.53,101.62634,2021-08-28 21:49:10
0.001,77.57,16.67,101.60664,2021-08-28 22:29:10
0.001,81.73,16.05,101.58784,2021-08-28 23:09:10
0.001,84.64,15.65,101.5757,2021-08-28 23:49:10
0.001,87.73,15.16,101.57097999999999,2021-08-29 00:29:10
0.001,89.32,14.68,101.56766999999999,2021-08-29 01:09:10
0.001,90.8,14.46,101.54736,2021-08-29 01:49:10
0.001,93.07,14.12,101.55102000000001,2021-08-29 02:29:10
0.001,94.54,13.66,101.54619,2021-08-29 03:09:10
0.001,96.16,13.29,101.54452,2021-08-29 03:49:10
0.001,98.25,13.11,101.55358,2021-08-29 04:29:10
0.001,97.48,12.91,101.54614,2021-08-29 05:09:10
0.001,99.35,12.67,101.54534,2021-08-29 05:49:10
158.33,100.0,12.5,101.54056,2021-08-29 06:29:10
957.5,98.19,13.07,101.55828,2021-08-29 07:09:10
1973.33,94.6,14.65,101.54711,2021-08-29 07:49:10
5575.0,69.71,19.94,101.54788,2021-08-29 08:29:10
54612.5,46.16,26.23,101.52375,2021-08-29 09:09:10
10120.0,35.8,30.65,101.48423,2021-08-29 09:49:10
37845.83,27.69,34.51,101.4597,2021-08-29 10:29:10
11305.83,26.48,35.26,101.44436999999999,2021-08-29 11:09:10
20198.33,22.13,39.8,101.43176,2021-08-29 11:49:10
10367.5,24.11,38.59,101.40611,2021-08-29 12:29:10
9340.0,20.76,40.98,101.35347,2021-08-29 13:09:10
7014.17,22.73,38.7,101.30198,2021-08-29 13:49:10
7205.0,20.62,39.86,101.25919,2021-08-29 14:29:10
8442.5,12.65,47.34,101.22905,2021-08-29 15:09:10
7441.67,20.42,40.13,101.18321,2021-08-29 15:49:10
7741.67,22.59,38.32,101.14623,2021-08-29 16:29:10
8942.5,22.61,37.46,101.10806,2021-08-29 17:09:10
5595.83,26.57,33.49,101.07764,2021-08-29 17:49:10
